,signal,date,open,high,low,close,volume,ema20,ema50,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
777,BUY,2022-05-17 11:25:00+05:30,16107.75,16128.05,16107.75,16123.25,0,16048.62877861595,15979.985134703871,15952.429724642685,40.90344324389209,79.127413559355,16112.0,15922.55,27,0,8,0,16128.05,2022-05-17 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,15914.35,2022-05-19 09:15:00+05:30
778,SELL,2022-05-19 11:15:00+05:30,15927.45,15927.75,15904.35,15904.35,0,15961.534829023181,16060.775654348094,16124.113761836677,49.08965739713993,27.206765484490063,15966.8,15905.3,0,42,0,14,15904.35,2022-05-19 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,16077.0,2022-05-20 09:15:00+05:30
779,BUY,2022-05-20 13:20:00+05:30,16211.0,16224.55,16205.05,16222.7,0,16177.995552578244,16129.462925229589,16072.143891348818,30.242281445549953,69.13156041263917,16216.0,16116.1,50,0,27,0,16224.55,2022-05-20 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,16208.65,2022-05-23 15:00:00+05:30
780,SELL,2022-05-26 10:45:00+05:30,15944.15,15946.1,15917.4,15923.25,0,16001.352392103154,16035.200952429253,16112.898651268355,23.58954035667583,24.675795760175717,16128.3,15931.05,0,15,0,120,15917.4,2022-05-26 10:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,16094.6,2022-05-26 13:10:00+05:30
781,BUY,2022-05-30 09:15:00+05:30,16527.9,16547.0,16515.5,16539.5,0,16358.063969868923,16319.670636846971,16206.902277788618,21.568700734723574,85.58119423712957,16370.45,16296.4,108,0,77,0,16547.0,2022-05-30 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,16543.0,2022-06-01 13:10:00+05:30
782,BUY,2022-06-02 14:00:00+05:30,16610.7,16629.5,16606.4,16626.45,0,16585.147826854914,16563.725091821314,16548.134384679925,20.9308570858712,65.79160567531552,16621.4,16546.2,33,0,17,0,16629.5,2022-06-02 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,16606.9,2022-06-03 14:45:00+05:30
783,SELL,2022-06-07 09:50:00+05:30,16416.8,16421.5,16401.3,16404.2,0,16491.772639606304,16531.050086162526,16577.36010476077,38.593878776295945,24.262954320713575,16604.0,16408.9,0,10,0,77,16401.3,2022-06-07 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,16494.2,2022-06-08 10:40:00+05:30
784,SELL,2022-06-08 13:30:00+05:30,16379.7,16380.1,16340.55,16343.2,0,16421.558042283017,16426.12081251126,16463.37839394815,28.529879338876412,21.899925151195063,16484.65,16372.7,0,6,0,196,16340.55,2022-06-08 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,16385.5,2022-06-09 12:25:00+05:30
785,SELL,2022-06-10 10:05:00+05:30,16274.8,16275.35,16252.45,16258.4,0,16332.271176887685,16360.93820442868,16396.180530422505,45.367528981000866,26.570255202741166,16492.5,16258.6,0,11,0,305,16252.45,2022-06-10 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,15811.95,2022-06-14 10:45:00+05:30
786,SELL,2022-06-14 12:40:00+05:30,15774.45,15780.75,15765.2,15769.4,0,15802.543180093628,15797.922758787474,15946.876718189767,20.896067417066963,36.28708082098037,15857.85,15770.5,0,5,0,486,15765.2,2022-06-14 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,15772.55,2022-06-14 12:45:00+05:30
787,SELL,2022-06-14 12:50:00+05:30,15751.7,15751.75,15733.25,15747.05,0,15792.86845354603,15794.182408246339,15942.964674563329,25.101270205846966,30.46499872065438,15857.85,15749.45,0,7,0,488,15733.25,2022-06-14 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,15755.1,2022-06-15 12:20:00+05:30
788,SELL,2022-06-16 11:20:00+05:30,15654.05,15654.05,15620.35,15630.9,0,15716.208678311474,15733.82291021603,15791.947052205616,20.37006374612853,26.0800491365829,15808.95,15649.6,0,14,0,501,15620.35,2022-06-16 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,15387.0,2022-06-17 14:55:00+05:30
789,BUY,2022-06-21 11:35:00+05:30,15588.5,15610.4,15581.05,15609.15,0,15559.033313777016,15482.447473943816,15425.926426229998,51.71778350454888,71.7290128618599,15593.2,15539.75,35,0,16,0,15610.4,2022-06-21 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,15460.65,2022-06-22 09:30:00+05:30
790,SELL,2022-06-22 13:20:00+05:30,15413.9,15420.7,15391.35,15398.75,0,15441.036423864232,15479.107046930356,15491.701239669395,26.65946980117108,28.73520508718343,15483.9,15408.0,0,50,0,7,15391.35,2022-06-22 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,15498.15,2022-06-23 09:20:00+05:30
791,BUY,2022-06-23 10:55:00+05:30,15595.9,15608.7,15595.0,15607.45,0,15560.217390780614,15515.872772596973,15493.378310900218,44.29116259042462,71.95540778789677,15602.75,15463.9,21,0,9,0,15608.7,2022-06-23 10:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,15461.45,2022-06-23 12:35:00+05:30
792,BUY,2022-06-23 14:40:00+05:30,15551.95,15585.7,15551.95,15585.25,0,15518.226843048624,15510.147816754476,15500.23358550634,28.80854591629792,63.0482036789447,15579.75,15368.45,6,0,11,0,15585.7,2022-06-23 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,15722.2,2022-06-28 09:25:00+05:30
793,BUY,2022-06-28 15:15:00+05:30,15843.35,15861.25,15837.75,15857.7,0,15823.495660959616,15806.905158226642,15764.47500236884,20.243668369221115,66.45790429648038,15854.75,15780.55,15,0,243,0,15861.25,2022-06-28 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,15700.8,2022-06-29 09:25:00+05:30
794,BUY,2022-06-29 13:30:00+05:30,15821.7,15850.5,15815.8,15842.9,0,15813.796301063509,15799.739762974767,15774.26790538439,27.814922260224186,64.33690690179512,15838.8,15779.7,28,0,297,0,15850.5,2022-06-29 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,15769.95,2022-06-30 11:10:00+05:30
795,BUY,2022-06-30 13:30:00+05:30,15807.65,15831.1,15805.65,15830.75,0,15791.782238535849,15797.228793833734,15792.219622179638,22.6789251140162,61.48850653279073,15820.1,15735.55,5,0,372,0,15831.1,2022-06-30 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,15762.7,2022-06-30 15:15:00+05:30
796,SELL,2022-07-01 09:50:00+05:30,15640.6,15650.65,15617.45,15618.2,0,15721.88255516738,15764.680033443728,15785.90913393497,37.09800500787565,23.220736268732935,15838.45,15627.05,0,14,0,6,15617.45,2022-07-01 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,15695.5,2022-07-01 13:50:00+05:30
797,BUY,2022-07-04 13:00:00+05:30,15782.5,15792.9,15777.4,15790.95,0,15761.475041309926,15738.188721325123,15729.224114503926,20.39106811093631,69.28508563686795,15782.7,15731.3,29,0,9,0,15792.9,2022-07-04 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,15841.7,2022-07-05 14:15:00+05:30
798,BUY,2022-07-06 12:50:00+05:30,15939.35,15961.6,15939.3,15951.75,0,15903.208216838962,15894.683503162138,15861.526318190266,20.937041064187667,69.87981629991643,15941.6,15850.85,8,0,157,0,15961.6,2022-07-06 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,16139.55,2022-07-12 09:35:00+05:30
799,SELL,2022-07-12 13:00:00+05:30,16077.7,16084.9,16070.7,16070.75,0,16105.075577766642,16129.746698276507,16136.846188546962,33.065294803736194,25.271045894705736,16138.45,16071.85,0,46,0,5,16070.7,2022-07-12 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,16134.95,2022-07-12 14:10:00+05:30
800,SELL,2022-07-12 15:10:00+05:30,16076.6,16080.95,16056.3,16056.3,0,16101.124035272482,16113.050120532804,16129.415777386923,23.700176383306808,32.07199883852341,16144.55,16056.65,0,7,0,31,16056.3,2022-07-12 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,16129.3,2022-07-13 09:45:00+05:30
801,SELL,2022-07-13 12:55:00+05:30,16037.4,16038.8,16005.3,16016.1,0,16064.816012130197,16081.645485157347,16111.619145772791,21.256891959390032,23.64155382602398,16102.7,16030.75,0,33,0,79,16005.3,2022-07-13 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,16066.8,2022-07-14 10:05:00+05:30
802,SELL,2022-07-14 11:20:00+05:30,15984.7,15988.7,15974.3,15975.3,0,16016.832499952827,16021.19122188257,16067.304664964286,20.694859822676865,33.04261380258137,16070.5,15977.5,0,5,0,135,15974.3,2022-07-14 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,16038.15,2022-07-15 09:15:00+05:30
803,BUY,2022-07-18 10:50:00+05:30,16183.25,16200.65,16181.55,16200.65,0,16159.046409947718,16095.519027234512,16031.167122816903,55.04985828356341,72.86718110954538,16198.3,16146.65,40,0,20,0,16200.65,2022-07-18 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,16590.05,2022-07-25 10:00:00+05:30
804,BUY,2022-07-25 14:20:00+05:30,16653.95,16668.75,16649.15,16664.25,0,16622.29396031918,16619.00287407986,16599.025549293834,21.420562561766836,73.75770505384955,16657.95,16581.85,6,0,437,0,16668.75,2022-07-25 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,16543.25,2022-07-26 09:20:00+05:30
805,SELL,2022-07-26 10:30:00+05:30,16515.5,16516.25,16499.2,16505.95,0,16548.05543198751,16582.397851705256,16594.175128439892,48.69447015921377,27.964395866724644,16648.95,16506.0,0,19,0,6,16499.2,2022-07-26 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,16546.6,2022-07-27 10:50:00+05:30
806,BUY,2022-07-27 15:05:00+05:30,16635.05,16644.1,16632.75,16643.1,0,16605.22423280219,16583.00421311699,16564.5262028806,20.710240643094316,69.96686889002878,16641.6,16575.8,62,0,20,0,16644.1,2022-07-27 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,17244.7,2022-08-04 11:35:00+05:30
807,BUY,2022-08-04 15:00:00+05:30,17349.05,17396.85,17348.9,17393.6,0,17324.81562583137,17325.201140382713,17300.63565895645,23.454842021227154,66.69410350094704,17364.15,17265.2,5,0,469,0,17396.85,2022-08-04 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17870.95,2022-08-19 11:20:00+05:30
808,SELL,2022-08-19 14:00:00+05:30,17750.85,17752.3,17711.15,17724.4,0,17781.280425468492,17823.853289213308,17860.47058965074,45.18635641522901,31.370083699883523,17822.2,17728.05,0,39,0,20,17711.15,2022-08-19 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17560.7,2022-08-23 13:15:00+05:30
809,BUY,2022-08-25 10:00:00+05:30,17707.25,17716.05,17706.3,17710.85,0,17658.78652370901,17616.853874453558,17598.92789312484,40.94258806639607,78.9023784406912,17708.5,17564.3,19,0,7,0,17716.05,2022-08-25 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17595.45,2022-08-25 14:50:00+05:30
810,SELL,2022-08-29 09:15:00+05:30,17188.65,17220.9,17168.25,17190.25,0,17542.009528857285,17576.979666637122,17610.74139808444,24.92509269140263,14.061008090277397,17611.2,17520.15,0,18,0,53,17168.25,2022-08-29 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,17466.15,2022-08-30 09:20:00+05:30
811,BUY,2022-08-30 12:25:00+05:30,17590.05,17601.35,17589.45,17591.05,0,17550.23077201069,17493.63864784565,17480.112097459514,58.50004565187885,77.21806817817387,17590.9,17520.4,39,0,5,0,17601.35,2022-08-30 12:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,17563.2,2022-09-01 12:55:00+05:30
812,BUY,2022-09-02 14:00:00+05:30,17591.95,17608.45,17591.3,17608.4,0,17580.160083037037,17564.849139704027,17558.35695165452,21.84842498777101,68.11881557221406,17597.4,17551.55,26,0,8,0,17608.45,2022-09-02 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17537.2,2022-09-02 15:15:00+05:30
813,BUY,2022-09-05 10:05:00+05:30,17638.9,17652.4,17636.9,17652.35,0,17606.713371746213,17586.349031148453,17566.538262503527,24.48853001626768,65.88001679080122,17646.1,17518.85,11,0,36,0,17652.4,2022-09-05 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,17589.05,2022-09-06 10:25:00+05:30
814,SELL,2022-09-07 11:10:00+05:30,17552.1,17552.1,17538.55,17538.55,0,17572.33803679471,17607.593468036946,17627.038884578422,33.10970348420928,31.35082033536625,17592.8,17541.65,0,35,0,12,17538.55,2022-09-07 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,17633.6,2022-09-07 12:15:00+05:30
815,BUY,2022-09-09 09:15:00+05:30,17923.35,17925.3,17889.35,17900.7,0,17790.57252009521,17762.10319510204,17695.700616089707,27.702282294375973,86.51494576945827,17806.95,17718.2,20,0,76,0,17925.3,2022-09-09 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,17771.15,2022-09-14 09:15:00+05:30
816,BUY,2022-09-14 12:05:00+05:30,17996.1,18007.2,17995.3,18007.2,0,17965.545243897268,17976.0162593224,17962.262525504357,21.33284057095974,67.6000720837456,17996.9,17913.15,5,0,335,0,18007.2,2022-09-14 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,17954.7,2022-09-15 10:00:00+05:30
817,SELL,2022-09-16 09:15:00+05:30,17796.8,17815.8,17717.45,17790.65,0,17890.43358156835,17911.145520078637,17951.91720893225,23.70293961200031,22.405914382082628,17962.4,17861.95,0,10,0,52,17717.45,2022-09-16 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,17665.95,2022-09-19 10:40:00+05:30
818,BUY,2022-09-20 12:05:00+05:30,17877.15,17884.4,17871.55,17881.25,0,17856.652014748204,17801.11625410626,17744.76305120896,33.79351631762047,67.34658607574181,17879.3,17844.35,37,0,22,0,17884.4,2022-09-20 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,17783.5,2022-09-21 09:40:00+05:30
819,SELL,2022-09-22 09:15:00+05:30,17609.65,17636.9,17583.3,17623.6,0,17722.843357997765,17741.18389119998,17766.086193071285,21.751333705198956,23.993426947656303,17793.9,17707.75,0,13,0,39,17583.3,2022-09-22 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,17696.2,2022-09-22 13:55:00+05:30
820,SELL,2022-09-23 09:15:00+05:30,17593.85,17640.45,17541.1,17569.7,0,17642.082233060497,17643.867704645614,17695.587914347285,23.412660070601664,29.976209305770723,17722.65,17612.3,0,7,0,114,17541.1,2022-09-23 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,17086.25,2022-09-27 13:10:00+05:30
821,SELL,2022-09-27 15:00:00+05:30,16995.25,17020.45,16965.0,16977.8,0,17028.803896446007,17044.45627020773,17168.684552299645,26.529303136509213,32.74746219572812,17118.6,16982.55,0,11,0,333,16965.0,2022-09-27 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17028.4,2022-09-28 12:05:00+05:30
822,SELL,2022-09-28 14:45:00+05:30,16894.15,16894.3,16881.5,16884.2,0,16939.278373732486,16960.609553472834,17061.066307250927,21.190702585997872,29.773567105613907,17004.75,16892.95,0,15,0,405,16881.5,2022-09-28 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,17011.0,2022-09-29 09:50:00+05:30
823,SELL,2022-09-29 11:55:00+05:30,16898.25,16898.25,16878.25,16880.2,0,16930.515935069703,16942.52649073026,17020.001383004674,20.11215568801961,31.982324531895898,16976.85,16889.5,0,12,0,446,16878.25,2022-09-29 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v3,16937.2,2022-09-30 10:35:00+05:30
824,BUY,2022-09-30 13:40:00+05:30,17104.55,17126.4,17104.25,17126.3,0,17067.16917647162,16998.51619526166,16965.196124371614,44.84355511492293,73.52302354451156,17122.6,16980.45,43,0,10,0,17126.4,2022-09-30 13:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,16979.8,2022-10-03 09:55:00+05:30
825,SELL,2022-10-03 14:45:00+05:30,16894.65,16907.05,16880.9,16881.2,0,16947.845975792705,16981.37403384161,16992.497898545913,31.119990821659975,26.745328507530218,17046.25,16891.7,0,18,0,5,16880.9,2022-10-03 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,17183.0,2022-10-04 09:15:00+05:30
826,BUY,2022-10-04 10:00:00+05:30,17220.7,17248.7,17220.4,17245.6,0,17100.176995674265,17038.136326372995,17005.374043697557,49.312475565653756,76.46771075584721,17235.7,16855.6,10,0,6,0,17248.7,2022-10-04 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17249.75,2022-10-07 10:55:00+05:30
827,BUY,2022-10-07 14:45:00+05:30,17305.2,17327.85,17302.05,17327.7,0,17290.562766954266,17284.054935689983,17264.206129972372,21.100598362036767,68.86654518688499,17311.6,17248.95,12,0,213,0,17327.85,2022-10-07 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,17083.7,2022-10-10 09:15:00+05:30
828,SELL,2022-10-11 09:50:00+05:30,17180.55,17180.7,17154.7,17155.55,0,17199.54691217406,17202.153379765146,17220.13663630729,20.09669006503687,35.693660260639035,17261.7,17167.0,0,8,0,79,17154.7,2022-10-11 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,17211.0,2022-10-11 12:05:00+05:30
829,SELL,2022-10-11 12:40:00+05:30,17126.1,17127.9,17103.95,17113.1,0,17166.00439321631,17175.641718487903,17204.486699143257,21.108957844161885,29.960798337727127,17213.35,17115.7,0,5,0,113,17103.95,2022-10-11 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,17102.6,2022-10-12 12:20:00+05:30
830,SELL,2022-10-13 10:10:00+05:30,17043.8,17043.8,17027.0,17029.05,0,17075.350325766773,17078.591627768004,17110.18641973582,28.693093553392576,30.432028650555722,17141.65,17041.55,0,10,0,233,17027.0,2022-10-13 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,17061.4,2022-10-13 14:35:00+05:30
831,BUY,2022-10-14 12:00:00+05:30,17306.0,17328.2,17303.8,17327.6,0,17290.73623557587,17226.174367076597,17131.7889776056,37.219740378976034,71.07604982258574,17311.65,17252.0,34,0,29,0,17328.2,2022-10-14 12:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,17136.7,2022-10-17 09:15:00+05:30
832,BUY,2022-10-17 10:35:00+05:30,17239.6,17272.8,17234.85,17272.45,0,17207.675903733005,17216.65306630011,17176.565230415465,30.64706089426213,63.80737318722817,17249.45,17098.95,6,0,87,0,17272.8,2022-10-17 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,17423.1,2022-10-20 09:15:00+05:30
833,BUY,2022-10-20 15:05:00+05:30,17550.2,17559.95,17550.2,17558.85,0,17519.8541494988,17507.639949659857,17477.09110895186,21.620067078858703,68.761249797694,17554.35,17468.75,12,0,366,0,17559.95,2022-10-20 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,17528.7,2022-10-21 14:25:00+05:30
834,BUY,2022-10-27 15:20:00+05:30,17750.2,17763.3,17745.95,17761.55,0,17704.843141347148,17702.164092558123,17674.958804792528,24.90360748049064,72.26032146516145,17750.25,17654.7,5,0,501,0,17763.3,2022-10-27 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,17964.6,2022-11-03 09:15:00+05:30
835,BUY,2022-11-04 15:00:00+05:30,18077.6,18104.25,18075.3,18099.7,0,18065.941056918942,18055.881376586152,18048.57117452375,23.17609768679264,75.97778991038186,18082.5,18042.05,37,0,20,0,18104.25,2022-11-04 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,18073.75,2022-11-07 13:25:00+05:30
836,BUY,2022-11-07 14:20:00+05:30,18138.8,18144.4,18132.45,18142.7,0,18116.39774927735,18118.24341815209,18089.03003495532,20.716772155670714,61.94047001738892,18140.6,18064.9,5,0,87,0,18144.4,2022-11-07 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,18144.8,2022-11-09 14:40:00+05:30
837,SELL,2022-11-10 12:00:00+05:30,18045.75,18047.1,18020.45,18026.0,0,18045.215943828407,18074.04627224752,18115.313083498288,23.64117496611558,36.73501749305618,18061.3,18027.4,0,38,0,27,18020.45,2022-11-10 12:00:00+05:30,NIFTY 50_ema_adx_rsi_v3,18287.1,2022-11-11 09:15:00+05:30
838,BUY,2022-11-11 11:40:00+05:30,18309.9,18323.8,18309.9,18321.3,0,18293.586957284737,18219.23257324112,18136.118357810592,46.42621646553812,72.13321402467666,18319.65,18281.3,36,0,23,0,18323.8,2022-11-11 11:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,18284.35,2022-11-15 11:05:00+05:30
839,BUY,2022-11-15 15:10:00+05:30,18397.35,18410.15,18397.35,18406.6,0,18351.389958305303,18335.09180412757,18302.85192535487,20.384505911771154,79.14316415697775,18397.8,18309.0,11,0,215,0,18410.15,2022-11-15 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,18360.3,2022-11-17 11:10:00+05:30
840,BUY,2022-11-17 13:35:00+05:30,18399.7,18409.1,18398.6,18406.65,0,18388.7308915613,18384.556883354304,18366.892940552232,23.214303766043464,66.87546972369668,18404.15,18359.6,15,0,346,0,18409.1,2022-11-17 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,18321.65,2022-11-17 15:10:00+05:30
841,SELL,2022-11-18 10:10:00+05:30,18292.9,18298.5,18284.65,18286.95,0,18326.25128039418,18353.357053581967,18363.060913346693,24.660916119342353,25.64635966854982,18405.15,18287.35,0,20,0,6,18284.65,2022-11-18 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v3,18327.35,2022-11-18 15:10:00+05:30
842,SELL,2022-11-21 09:35:00+05:30,18169.5,18174.35,18155.05,18156.5,0,18237.162801658014,18252.94663885387,18306.82615556296,30.968178139926035,27.738013959276856,18327.35,18164.1,0,5,0,74,18155.05,2022-11-21 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,18197.65,2022-11-22 09:50:00+05:30
843,BUY,2022-11-23 14:40:00+05:30,18291.7,18303.0,18291.0,18301.75,0,18284.845943776483,18275.321709337342,18248.74792484969,20.316709511468343,69.05845507467832,18295.85,18268.8,75,0,64,0,18303.0,2022-11-23 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v3,18723.9,2022-12-02 09:25:00+05:30
844,SELL,2022-12-05 09:45:00+05:30,18654.25,18654.9,18632.7,18635.25,0,18673.459142685464,18683.823641644572,18704.768639863825,23.841909700698814,31.86787439732143,18723.85,18647.45,0,7,0,48,18632.7,2022-12-05 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,18705.05,2022-12-05 12:20:00+05:30
845,SELL,2022-12-09 11:15:00+05:30,18554.25,18555.0,18538.1,18540.9,0,18576.00100360868,18587.78541583576,18600.36628106361,33.02567292413079,31.254255581945245,18635.3,18548.35,0,13,0,366,18538.1,2022-12-09 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v3,18517.65,2022-12-12 10:55:00+05:30
846,SELL,2022-12-12 14:20:00+05:30,18445.15,18448.6,18427.9,18431.0,0,18460.68255157546,18473.51273479216,18519.741690039453,24.756646187074928,30.989946402432366,18502.6,18442.5,0,20,0,478,18427.9,2022-12-12 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,18539.85,2022-12-13 09:15:00+05:30
847,BUY,2022-12-13 13:05:00+05:30,18592.15,18605.0,18590.0,18602.45,0,18579.779060017594,18554.06087041267,18530.622898054786,45.79625891441092,70.1096844598695,18594.4,18570.75,53,0,19,0,18605.0,2022-12-13 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v3,18579.65,2022-12-15 09:30:00+05:30
848,SELL,2022-12-15 12:30:00+05:30,18541.25,18541.8,18521.15,18524.8,0,18557.629768721697,18583.910379696794,18596.829552580337,49.92758620397337,19.788437733014717,18584.7,18540.3,0,42,0,10,18521.15,2022-12-15 12:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,18358.15,2022-12-19 10:45:00+05:30
849,SELL,2022-12-20 09:35:00+05:30,18257.3,18257.3,18214.25,18238.05,0,18350.518936346143,18357.025088484374,18392.334514108672,40.39543587753258,19.716997316575558,18431.25,18258.1,0,5,0,200,18214.25,2022-12-20 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v3,18297.5,2022-12-20 14:05:00+05:30
850,SELL,2022-12-21 13:50:00+05:30,18270.1,18276.85,18220.1,18220.1,0,18286.932796112273,18313.591416475923,18335.27228027571,22.998914929208688,24.311160955661308,18329.1,18260.5,0,23,0,15,18220.1,2022-12-21 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,17939.95,2022-12-26 10:05:00+05:30
851,BUY,2022-12-27 13:50:00+05:30,18092.65,18109.75,18092.65,18108.2,0,18062.158589025068,18046.72368247362,18028.712161448562,22.433524354977834,72.21513650173186,18096.15,18014.85,11,0,34,0,18109.75,2022-12-27 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v3,18029.25,2022-12-29 09:15:00+05:30
852,BUY,2022-12-29 15:20:00+05:30,18196.4,18208.95,18196.4,18205.9,0,18132.01729412434,18091.82314694312,18075.491647017243,50.72664226433856,85.31170336367917,18203.1,18062.0,23,0,5,0,18208.95,2022-12-29 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,18080.9,2022-12-30 15:00:00+05:30
853,BUY,2023-01-03 14:20:00+05:30,18219.9,18232.85,18217.55,18229.8,0,18207.3348473516,18202.987742701025,18180.26570142189,21.968273731150138,63.95474812266233,18225.1,18170.8,9,0,218,0,18232.85,2023-01-03 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v3,18149.0,2023-01-04 09:45:00+05:30
854,SELL,2023-01-04 11:45:00+05:30,18099.65,18100.5,18082.8,18082.8,0,18122.025123328483,18154.999764589782,18174.00852363135,39.81863996531162,31.355750326567133,18164.5,18088.6,0,27,0,11,18082.8,2023-01-04 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v3,18026.55,2023-01-06 09:30:00+05:30
855,SELL,2023-01-06 10:30:00+05:30,17946.3,17948.9,17937.8,17938.5,0,17969.60163175297,17973.270534645777,18043.312136842873,22.74229725511808,38.33132925027515,18046.6,17943.8,0,8,0,146,17937.8,2023-01-06 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,17971.85,2023-01-09 09:15:00+05:30
856,BUY,2023-01-09 11:25:00+05:30,18111.35,18117.95,18104.9,18115.6,0,18070.63218968883,18004.179491147246,17989.96438638352,47.22349779840041,78.59994848780599,18112.55,18017.05,27,0,5,0,18117.95,2023-01-09 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v3,18006.9,2023-01-10 09:40:00+05:30
857,SELL,2023-01-10 11:30:00+05:30,17941.05,17942.15,17927.25,17936.9,0,17973.30019762127,18005.75017948024,18014.18130557999,36.15896013782537,30.55187531081151,18010.55,17940.65,0,28,0,5,17927.25,2023-01-10 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,17967.95,2023-01-11 10:25:00+05:30
858,SELL,2023-01-12 10:30:00+05:30,17829.7,17829.7,17812.0,17818.65,0,17869.6695202233,17888.311108067097,17928.42360423432,23.963918656531973,29.703026403438685,17944.8,17822.4,0,11,0,143,17812.0,2023-01-12 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v3,17867.4,2023-01-12 15:10:00+05:30
