,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
369,BUY,2018-07-26 15:25:00+05:30,11175.55,11184.65,11170.6,11184.25,0,11157.48,11157.01,11153.48,11136.73,23.78,68.07,11177.05,11125.85,6,0,351,0,11184.65,2018-07-26 15:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,11313.75,2018-08-02 09:15:00+05:30
370,SELL,2018-08-02 15:15:00+05:30,11251.15,11252.1,11241.55,11241.95,0,11259.46,11272.93,11289.06,11296.65,20.46,34.03,11281.15,11244.05,0,76,0,54,11241.55,2018-08-02 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11311.9,2018-08-03 09:15:00+05:30
371,BUY,2018-08-03 14:30:00+05:30,11350.9,11354.65,11350.0,11353.5,0,11337.73,11327.26,11317.95,11311.25,21.46,75.68,11351.4,11317.4,64,0,45,0,11354.65,2018-08-03 14:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,11365.75,2018-08-07 11:20:00+05:30
372,BUY,2018-08-08 10:50:00+05:30,11419.45,11426.25,11419.45,11425.35,0,11403.91,11398.33,11393.84,11381.1,24.39,70.39,11422.65,11379.6,10,0,226,0,11426.25,2018-08-08 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,11441.55,2018-08-10 09:50:00+05:30
373,SELL,2018-08-13 09:15:00+05:30,11369.6,11369.6,11345.0,11365.6,0,11426.95,11436.4,11442.77,11439.81,26.34,15.49,11462.85,11420.55,0,14,0,4,11345.0,2018-08-13 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11406.25,2018-08-14 09:40:00+05:30
374,BUY,2018-08-14 12:35:00+05:30,11436.95,11445.7,11435.75,11440.0,0,11420.0,11407.8,11402.72,11407.31,37.32,78.94,11437.75,11398.55,41,0,1,0,11445.7,2018-08-14 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,11398.6,2018-08-16 09:15:00+05:30
375,SELL,2018-08-16 14:40:00+05:30,11389.85,11390.25,11370.95,11379.25,0,11401.94,11412.72,11416.85,11416.94,34.86,31.15,11426.75,11389.95,0,23,0,9,11370.95,2018-08-16 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,11442.9,2018-08-17 09:15:00+05:30
376,BUY,2018-08-17 10:15:00+05:30,11463.1,11469.75,11460.8,11467.15,0,11440.27,11425.82,11422.0,11419.39,39.22,72.76,11463.95,11376.4,13,0,6,0,11469.75,2018-08-17 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11554.85,2018-08-24 12:10:00+05:30
377,BUY,2018-08-27 09:25:00+05:30,11644.25,11649.4,11642.95,11646.15,0,11579.74,11569.02,11567.94,11561.49,20.79,81.72,11645.0,11542.4,3,0,371,0,11649.4,2018-08-27 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,11690.4,2018-08-29 15:05:00+05:30
378,SELL,2018-08-30 14:15:00+05:30,11653.9,11654.05,11646.5,11650.65,0,11662.18,11670.3,11682.51,11686.82,23.07,34.62,11683.8,11651.85,0,20,0,51,11646.5,2018-08-30 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11684.9,2018-08-30 15:20:00+05:30
379,SELL,2018-08-31 11:10:00+05:30,11672.85,11673.05,11650.35,11650.75,0,11680.5,11680.99,11683.24,11685.79,25.06,33.38,11727.15,11665.35,0,11,0,89,11650.35,2018-08-31 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,11685.25,2018-08-31 15:05:00+05:30
380,SELL,2018-09-03 14:50:00+05:30,11642.4,11643.3,11634.85,11634.85,0,11662.76,11678.07,11681.9,11682.75,54.03,24.78,11693.8,11635.15,0,24,0,4,11634.85,2018-09-03 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,11512.6,2018-09-06 14:15:00+05:30
381,SELL,2018-09-10 11:50:00+05:30,11495.1,11496.5,11484.45,11484.45,0,11506.55,11525.29,11531.03,11530.96,35.6,33.19,11526.75,11489.5,0,30,0,7,11484.45,2018-09-10 11:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,11436.15,2018-09-14 09:15:00+05:30
382,BUY,2018-09-14 11:05:00+05:30,11462.85,11466.45,11460.35,11465.55,0,11446.44,11406.2,11381.51,11392.11,54.59,72.88,11464.85,11431.05,45,0,8,0,11466.45,2018-09-14 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11420.55,2018-09-17 09:25:00+05:30
383,SELL,2018-09-18 10:35:00+05:30,11354.8,11358.15,11346.4,11346.65,0,11375.28,11387.74,11399.7,11407.23,20.02,31.77,11410.85,11347.9,0,14,0,57,11346.4,2018-09-18 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,11336.55,2018-09-21 09:40:00+05:30
384,SELL,2018-09-21 12:30:00+05:30,11288.35,11288.35,11275.3,11275.6,0,11298.21,11299.42,11303.33,11323.18,20.17,36.17,11335.5,11279.5,0,3,0,230,11275.3,2018-09-21 12:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,11060.35,2018-09-25 15:00:00+05:30
385,SELL,2018-09-27 12:40:00+05:30,11011.9,11018.45,11001.05,11001.8,0,11022.17,11030.69,11033.05,11044.61,20.48,37.34,11036.95,11003.4,0,27,0,501,11001.05,2018-09-27 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,11017.8,2018-09-28 11:35:00+05:30
386,SELL,2018-09-28 14:55:00+05:30,10877.25,10878.45,10850.35,10871.25,0,10921.76,10951.52,10971.47,10995.52,40.26,32.91,10998.85,10871.9,0,16,0,501,10850.35,2018-09-28 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,10948.35,2018-10-01 14:15:00+05:30
387,SELL,2018-10-03 14:50:00+05:30,10892.45,10892.55,10865.15,10875.1,0,10924.46,10934.83,10933.86,10941.63,20.64,26.54,10971.15,10878.35,0,8,0,6,10865.15,2018-10-03 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,10385.6,2018-10-10 09:50:00+05:30
388,SELL,2018-10-11 14:15:00+05:30,10253.15,10254.15,10217.8,10222.75,0,10278.28,10279.25,10301.11,10336.11,26.39,32.29,10335.6,10246.5,0,3,0,57,10217.8,2018-10-11 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10383.8,2018-10-12 09:15:00+05:30
389,BUY,2018-10-12 11:20:00+05:30,10442.35,10453.75,10442.1,10450.85,0,10417.49,10366.41,10340.11,10344.88,41.68,72.15,10448.85,10390.0,26,0,9,0,10453.75,2018-10-12 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,10536.45,2018-10-17 13:25:00+05:30
390,SELL,2018-10-19 09:15:00+05:30,10339.7,10342.8,10311.25,10332.6,0,10476.81,10525.59,10548.44,10536.35,48.61,18.63,10557.95,10436.65,0,38,0,3,10311.25,2018-10-19 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10259.3,2018-10-24 09:15:00+05:30
391,SELL,2018-10-25 09:50:00+05:30,10130.1,10134.9,10126.1,10126.1,0,10168.12,10178.37,10186.61,10218.42,25.99,37.24,10243.75,10126.35,0,8,0,310,10126.1,2018-10-25 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,10108.3,2018-10-29 11:55:00+05:30
392,BUY,2018-10-29 13:35:00+05:30,10186.6,10197.5,10186.2,10192.05,0,10150.49,10119.03,10104.84,10115.14,48.33,76.63,10187.0,10100.2,37,0,2,0,10197.5,2018-10-29 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10181.7,2018-10-30 14:40:00+05:30
393,BUY,2018-10-31 12:15:00+05:30,10230.45,10242.1,10223.95,10238.3,0,10191.43,10188.59,10191.99,10182.1,25.24,68.05,10231.35,10137.9,9,0,136,0,10242.1,2018-10-31 12:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10508.5,2018-11-06 13:50:00+05:30
394,BUY,2018-11-12 09:20:00+05:30,10628.55,10637.5,10625.95,10635.65,0,10592.03,10588.44,10581.7,10559.46,21.1,73.76,10628.85,10563.25,2,0,501,0,10637.5,2018-11-12 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,10560.05,2018-11-12 13:05:00+05:30
395,SELL,2018-11-12 14:50:00+05:30,10515.75,10516.65,10503.05,10503.05,0,10528.23,10550.94,10565.08,10562.16,38.9,27.0,10561.5,10507.85,0,38,0,10,10503.05,2018-11-12 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,10541.5,2018-11-13 13:40:00+05:30
396,BUY,2018-11-14 09:15:00+05:30,10634.9,10638.05,10622.8,10637.85,0,10572.05,10545.14,10535.8,10538.47,41.38,82.33,10595.75,10540.3,34,0,4,0,10638.05,2018-11-14 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10550.65,2018-11-14 14:05:00+05:30
397,BUY,2018-11-16 09:45:00+05:30,10664.15,10674.5,10664.15,10672.45,0,10639.09,10626.95,10613.14,10594.77,20.91,67.73,10665.9,10599.2,7,0,160,0,10674.5,2018-11-16 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,10691.6,2018-11-20 13:30:00+05:30
398,SELL,2018-11-21 09:30:00+05:30,10653.3,10653.95,10628.8,10629.75,0,10658.33,10677.04,10689.91,10685.33,33.94,34.12,10676.6,10637.85,0,38,0,10,10628.8,2018-11-21 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,10638.45,2018-11-22 09:45:00+05:30
399,SELL,2018-11-22 13:15:00+05:30,10592.0,10593.05,10573.25,10576.2,0,10607.52,10613.12,10617.94,10631.31,22.9,28.01,10631.9,10582.9,0,7,0,130,10573.25,2018-11-22 13:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10588.2,2018-11-26 13:40:00+05:30
400,BUY,2018-11-27 10:35:00+05:30,10631.05,10640.35,10630.95,10637.1,0,10621.04,10602.92,10588.4,10592.1,24.84,61.63,10636.9,10596.65,52,0,16,0,10640.35,2018-11-27 10:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10851.75,2018-12-04 09:25:00+05:30
401,SELL,2018-12-05 09:35:00+05:30,10791.2,10792.0,10786.3,10788.95,0,10840.44,10852.87,10858.53,10854.42,31.07,20.3,10879.3,10790.4,0,5,0,1,10786.3,2018-12-05 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10686.45,2018-12-07 15:05:00+05:30
402,SELL,2018-12-10 09:30:00+05:30,10526.3,10528.15,10513.75,10517.85,0,10623.24,10634.05,10644.49,10678.72,37.39,22.19,10704.0,10523.35,0,4,0,225,10513.75,2018-12-10 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,10550.0,2018-12-11 13:05:00+05:30
403,BUY,2018-12-12 09:45:00+05:30,10635.6,10647.0,10634.85,10646.8,0,10585.25,10544.66,10525.02,10544.46,36.77,75.35,10636.75,10519.0,59,0,1,0,10647.0,2018-12-12 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,10899.85,2018-12-20 10:25:00+05:30
404,SELL,2018-12-21 12:10:00+05:30,10817.7,10817.75,10808.5,10814.65,0,10835.87,10868.19,10891.49,10897.5,46.02,31.43,10853.0,10814.8,0,29,0,18,10808.5,2018-12-21 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,10711.95,2018-12-26 13:55:00+05:30
405,BUY,2018-12-27 10:50:00+05:30,10821.4,10833.8,10820.8,10831.95,0,10795.05,10747.74,10715.22,10725.65,37.0,72.15,10824.45,10735.6,50,0,11,0,10833.8,2018-12-27 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,10841.05,2019-01-01 09:15:00+05:30
406,SELL,2019-01-01 13:35:00+05:30,10821.8,10822.15,10808.3,10812.7,0,10826.06,10834.01,10843.54,10841.22,20.05,31.75,10839.1,10819.7,0,59,0,23,10808.3,2019-01-01 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10856.55,2019-01-01 14:25:00+05:30
407,BUY,2019-01-01 14:55:00+05:30,10888.05,10902.8,10888.05,10900.75,0,10853.89,10842.81,10845.26,10842.28,35.54,80.31,10895.35,10807.65,7,0,1,0,10902.8,2019-01-01 14:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,10846.35,2019-01-02 09:35:00+05:30
408,SELL,2019-01-02 13:35:00+05:30,10787.05,10787.05,10762.45,10772.2,0,10816.91,10840.13,10848.33,10847.79,49.4,22.16,10876.75,10781.65,0,16,0,5,10762.45,2019-01-02 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10811.0,2019-01-07 09:15:00+05:30
409,BUY,2019-01-07 10:15:00+05:30,10814.65,10835.8,10814.65,10827.7,0,10783.41,10747.66,10731.6,10742.54,33.88,72.28,10822.3,10707.35,24,0,3,0,10835.8,2019-01-07 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10753.9,2019-01-07 14:55:00+05:30
410,BUY,2019-01-08 14:05:00+05:30,10804.65,10812.1,10804.6,10811.95,0,10778.67,10773.86,10772.67,10768.97,21.66,72.96,10802.85,10756.55,8,0,124,0,10812.1,2019-01-08 14:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,10787.7,2019-01-09 13:55:00+05:30
411,SELL,2019-01-11 11:35:00+05:30,10785.05,10787.25,10773.85,10783.9,0,10808.44,10816.71,10820.9,10817.47,20.21,28.1,10838.25,10784.35,0,16,0,1,10773.85,2019-01-11 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10805.0,2019-01-11 15:00:00+05:30
412,SELL,2019-01-14 09:20:00+05:30,10753.7,10754.55,10729.6,10729.6,0,10774.87,10779.35,10790.86,10800.12,25.07,29.31,10810.05,10739.7,0,2,0,49,10729.6,2019-01-14 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,10782.95,2019-01-15 09:15:00+05:30
413,BUY,2019-01-15 11:05:00+05:30,10834.5,10848.65,10834.5,10846.25,0,10817.95,10785.44,10769.12,10772.05,53.27,80.04,10837.0,10786.6,40,0,9,0,10848.65,2019-01-15 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,10873.95,2019-01-17 13:15:00+05:30
414,BUY,2019-01-17 14:50:00+05:30,10914.75,10923.65,10913.95,10922.4,0,10893.37,10893.28,10892.78,10876.9,32.59,68.71,10916.0,10844.9,7,0,204,0,10923.65,2019-01-17 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,10874.05,2019-01-18 09:30:00+05:30
415,BUY,2019-01-21 10:30:00+05:30,10979.55,10987.2,10979.55,10983.8,0,10952.15,10924.23,10908.64,10894.19,33.55,74.92,10983.65,10885.9,15,0,302,0,10987.2,2019-01-21 10:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,10923.05,2019-01-22 09:20:00+05:30
416,SELL,2019-01-22 12:05:00+05:30,10887.7,10889.6,10871.05,10871.05,0,10898.73,10917.22,10926.63,10920.47,44.54,22.39,10919.95,10884.95,0,38,0,4,10871.05,2019-01-22 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,10918.85,2019-01-22 14:05:00+05:30
417,SELL,2019-01-23 14:35:00+05:30,10882.7,10885.4,10870.85,10871.1,0,10910.32,10917.15,10918.26,10917.38,28.66,22.66,10933.0,10879.2,0,5,0,1,10870.85,2019-01-23 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10912.45,2019-01-25 09:15:00+05:30
418,SELL,2019-01-25 14:15:00+05:30,10828.85,10828.85,10784.25,10794.1,0,10865.3,10879.29,10878.08,10880.4,33.47,14.96,10906.75,10816.75,0,10,0,1,10784.25,2019-01-25 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,10702.0,2019-01-30 09:20:00+05:30
419,BUY,2019-01-31 11:00:00+05:30,10727.55,10736.8,10727.35,10733.6,0,10704.71,10683.89,10671.19,10680.08,24.21,68.06,10732.25,10678.8,22,0,3,0,10736.8,2019-01-31 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,10817.7,2019-02-04 13:00:00+05:30
420,BUY,2019-02-04 14:35:00+05:30,10886.6,10906.55,10885.7,10904.4,0,10863.39,10856.17,10853.21,10829.39,28.39,74.1,10892.65,10814.55,9,0,196,0,10906.55,2019-02-04 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,11026.9,2019-02-08 09:20:00+05:30
421,SELL,2019-02-08 12:35:00+05:30,11003.75,11003.9,10987.1,10987.4,0,11002.38,11019.67,11033.84,11020.91,36.12,35.48,11010.15,10995.95,0,46,0,2,10987.1,2019-02-08 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,11018.1,2019-02-08 14:05:00+05:30
422,SELL,2019-02-08 15:05:00+05:30,10969.35,10971.75,10944.2,10953.25,0,10991.83,11000.04,11014.51,11013.05,20.42,31.03,11022.75,10969.4,0,6,0,32,10944.2,2019-02-08 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,10696.75,2019-02-19 12:40:00+05:30
423,SELL,2019-02-19 14:45:00+05:30,10652.75,10653.6,10617.9,10619.45,0,10683.83,10685.83,10682.33,10692.49,20.91,21.07,10722.75,10653.25,0,3,0,501,10617.9,2019-02-19 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,10690.45,2019-02-20 09:30:00+05:30
424,BUY,2019-02-21 11:20:00+05:30,10751.75,10762.2,10751.65,10759.95,0,10738.91,10720.27,10703.37,10695.39,21.33,69.93,10753.85,10721.65,38,0,28,0,10762.2,2019-02-21 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,10789.4,2019-02-26 09:20:00+05:30
425,BUY,2019-02-26 12:35:00+05:30,10837.9,10856.4,10837.45,10854.3,0,10821.35,10815.12,10812.29,10798.3,21.41,67.12,10841.1,10789.15,13,0,268,0,10856.4,2019-02-26 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,10829.75,2019-02-27 11:55:00+05:30
426,SELL,2019-02-28 12:55:00+05:30,10805.1,10805.1,10797.8,10798.4,0,10811.51,10817.26,10822.89,10823.17,24.31,36.8,10830.85,10798.8,0,15,0,66,10797.8,2019-02-28 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,10824.15,2019-02-28 13:50:00+05:30
427,BUY,2019-03-01 15:00:00+05:30,10864.0,10875.65,10864.0,10873.85,0,10850.61,10843.77,10838.72,10833.22,26.77,76.41,10864.55,10823.2,11,0,66,0,10875.65,2019-03-01 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,11012.5,2019-03-08 10:00:00+05:30
428,BUY,2019-03-11 09:20:00+05:30,11104.4,11117.6,11104.4,11112.15,0,11045.07,11036.01,11035.3,11022.28,20.6,84.23,11105.65,11013.15,8,0,373,0,11117.6,2019-03-11 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,11498.05,2019-03-22 10:35:00+05:30
429,SELL,2019-03-22 15:05:00+05:30,11447.75,11448.75,11434.7,11439.0,0,11467.2,11487.06,11499.61,11496.2,42.27,26.54,11519.15,11442.75,0,21,0,8,11434.7,2019-03-22 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11408.4,2019-03-26 13:20:00+05:30
430,BUY,2019-03-26 15:10:00+05:30,11480.95,11486.35,11477.0,11486.0,0,11443.4,11412.59,11398.32,11407.09,56.59,85.53,11483.75,11399.15,35,0,3,0,11486.35,2019-03-26 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,11438.4,2019-03-27 13:45:00+05:30
431,BUY,2019-03-28 14:10:00+05:30,11554.3,11561.05,11551.45,11560.9,0,11532.35,11516.46,11502.46,11481.95,23.41,72.82,11560.25,11501.4,59,0,141,0,11561.05,2019-03-28 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,11682.15,2019-04-03 14:30:00+05:30
432,SELL,2019-04-04 10:15:00+05:30,11637.0,11637.0,11618.9,11620.05,0,11650.53,11678.66,11694.28,11687.12,36.23,26.78,11693.95,11629.7,0,30,0,7,11618.9,2019-04-04 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11660.75,2019-04-05 09:20:00+05:30
433,SELL,2019-04-08 11:50:00+05:30,11636.85,11637.2,11619.35,11623.25,0,11646.42,11649.38,11647.17,11649.77,21.05,29.13,11672.4,11636.5,0,10,0,1,11619.35,2019-04-08 11:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,11632.6,2019-04-09 10:00:00+05:30
434,SELL,2019-04-09 12:05:00+05:30,11579.05,11579.6,11569.9,11574.1,0,11589.71,11597.95,11608.54,11622.77,22.02,37.89,11618.55,11576.7,0,17,0,79,11569.9,2019-04-09 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11627.6,2019-04-09 13:55:00+05:30
435,BUY,2019-04-09 15:15:00+05:30,11674.5,11683.8,11673.7,11681.75,0,11642.32,11621.53,11615.63,11621.47,35.01,74.3,11679.0,11587.1,19,0,1,0,11683.8,2019-04-09 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11636.35,2019-04-10 13:25:00+05:30
436,SELL,2019-04-11 10:05:00+05:30,11581.65,11583.35,11568.9,11569.55,0,11591.98,11609.37,11620.37,11625.69,26.89,31.34,11616.15,11572.3,0,36,0,20,11568.9,2019-04-11 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11617.85,2019-04-12 09:15:00+05:30
437,BUY,2019-04-12 14:15:00+05:30,11634.7,11650.9,11634.55,11645.4,0,11613.8,11604.9,11601.52,11604.82,27.1,75.53,11636.5,11585.45,10,0,1,0,11650.9,2019-04-12 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11744.05,2019-04-18 15:15:00+05:30
438,SELL,2019-04-22 10:05:00+05:30,11652.35,11654.15,11646.05,11648.45,0,11694.99,11729.26,11744.5,11736.04,45.77,20.95,11783.35,11649.05,0,17,0,3,11646.05,2019-04-22 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11633.25,2019-04-24 13:55:00+05:30
439,BUY,2019-04-24 15:05:00+05:30,11722.5,11733.0,11722.5,11730.65,0,11665.54,11635.87,11625.91,11635.56,45.14,87.87,11722.9,11591.3,16,0,1,0,11733.0,2019-04-24 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11650.4,2019-04-25 15:00:00+05:30
440,BUY,2019-04-26 14:20:00+05:30,11737.7,11746.95,11733.25,11744.35,0,11706.72,11695.79,11695.56,11689.76,22.0,81.9,11743.75,11666.85,10,0,5,0,11746.95,2019-04-26 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,11691.5,2019-04-30 09:45:00+05:30
441,BUY,2019-05-02 10:15:00+05:30,11776.3,11785.25,11774.95,11780.9,0,11742.37,11724.94,11714.36,11704.88,20.2,68.95,11778.8,11699.8,10,0,106,0,11785.25,2019-05-02 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11717.25,2019-05-02 14:55:00+05:30
442,SELL,2019-05-06 09:15:00+05:30,11605.8,11613.85,11585.85,11608.0,0,11717.78,11733.9,11739.01,11734.37,28.66,14.3,11770.8,11699.8,0,14,0,1,11585.85,2019-05-06 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11234.85,2019-05-14 14:00:00+05:30
443,SELL,2019-05-15 15:00:00+05:30,11209.3,11209.3,11166.15,11170.05,0,11232.35,11240.09,11236.09,11242.0,23.23,32.25,11278.5,11199.6,0,4,0,1,11166.15,2019-05-15 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,11212.95,2019-05-16 14:00:00+05:30
444,BUY,2019-05-17 09:20:00+05:30,11287.95,11314.0,11287.95,11313.6,0,11246.39,11218.34,11209.21,11215.68,32.96,75.13,11288.25,11194.85,23,0,1,0,11314.0,2019-05-17 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,11769.85,2019-05-23 13:50:00+05:30
445,BUY,2019-05-24 15:00:00+05:30,11820.4,11844.8,11820.25,11844.8,0,11813.68,11788.77,11778.78,11766.26,20.11,65.17,11841.15,11763.7,41,0,21,0,11844.8,2019-05-24 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,11875.3,2019-05-28 14:25:00+05:30
446,BUY,2019-05-30 10:10:00+05:30,11906.6,11918.8,11905.4,11916.95,0,11890.19,11887.58,11892.36,11887.44,28.64,67.31,11914.05,11836.85,8,0,1,0,11918.8,2019-05-30 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,11917.35,2019-05-31 12:00:00+05:30
447,BUY,2019-06-03 10:10:00+05:30,11967.0,11977.2,11966.8,11976.2,0,11950.27,11941.58,11942.95,11934.92,23.25,65.66,11973.65,11895.35,12,0,8,0,11977.2,2019-06-03 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,11995.4,2019-06-06 09:15:00+05:30
448,SELL,2019-06-06 11:40:00+05:30,11955.7,11959.7,11943.45,11949.35,0,11964.8,11987.74,12004.34,12001.51,38.79,31.2,11979.9,11952.0,0,42,0,14,11943.45,2019-06-06 11:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,11963.75,2019-06-10 09:15:00+05:30
449,SELL,2019-06-10 12:35:00+05:30,11889.9,11893.1,11872.55,11873.0,0,11901.99,11903.82,11896.88,11907.26,24.61,36.06,11946.9,11883.1,0,14,0,8,11872.55,2019-06-10 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,11916.15,2019-06-10 13:20:00+05:30
450,BUY,2019-06-11 12:55:00+05:30,11961.1,11970.25,11961.1,11966.6,0,11955.16,11943.14,11928.91,11921.02,27.19,65.89,11966.4,11941.0,54,0,45,0,11970.25,2019-06-11 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,11926.0,2019-06-12 09:15:00+05:30
451,SELL,2019-06-12 11:05:00+05:30,11888.25,11888.5,11876.9,11878.55,0,11906.25,11928.09,11933.2,11928.97,47.64,25.51,11931.45,11887.15,0,24,0,1,11876.9,2019-06-12 11:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11915.3,2019-06-12 15:20:00+05:30
452,SELL,2019-06-13 10:05:00+05:30,11843.1,11845.5,11835.3,11837.25,0,11873.57,11886.16,11898.59,11908.79,21.41,29.72,11921.7,11842.2,0,11,0,64,11835.3,2019-06-13 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,11887.55,2019-06-13 14:05:00+05:30
453,SELL,2019-06-14 11:15:00+05:30,11856.45,11856.45,11845.65,11849.05,0,11865.65,11870.38,11873.08,11883.3,23.86,36.92,11883.9,11849.65,0,10,0,153,11845.65,2019-06-14 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,11768.8,2019-06-19 09:15:00+05:30
454,SELL,2019-06-19 12:25:00+05:30,11707.3,11707.7,11692.75,11700.15,0,11730.64,11736.24,11732.4,11746.51,30.77,31.16,11786.7,11702.55,0,12,0,392,11692.75,2019-06-19 12:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,11731.65,2019-06-20 10:50:00+05:30
455,BUY,2019-06-20 13:55:00+05:30,11757.0,11762.75,11750.6,11762.45,0,11745.12,11732.95,11724.59,11728.86,23.15,63.11,11760.85,11728.55,52,0,8,0,11762.75,2019-06-20 13:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,11741.85,2019-06-21 13:55:00+05:30
456,SELL,2019-06-24 09:45:00+05:30,11715.3,11718.6,11693.55,11698.2,0,11733.72,11748.03,11753.86,11751.36,23.07,33.99,11771.9,11705.5,0,13,0,4,11693.55,2019-06-24 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,11720.3,2019-06-25 12:05:00+05:30
