,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,entry_price,from,symbol,exit_price,to
923,BUY,2022-04-21 10:50:00+05:30,17267.2,17282.7,17262.5,17282.7,0,17241.48,17195.63,17172.68,17195.97,33.81,69.53,17276.05,17139.4,17282.7,2022-04-21 10:50:00+05:30,NIFTY 50_v1_v2,17210.25,2022-04-22 09:15:00+05:30
924,BUY,2022-04-22 11:15:00+05:30,17296.75,17306.6,17284.75,17306.05,0,17265.47,17286.34,17279.83,17261.85,28.06,61.86,17301.45,17212.2,17306.6,2022-04-22 11:15:00+05:30,NIFTY 50_v1_v2,17266.75,2022-04-22 13:20:00+05:30
925,SELL,2022-04-22 14:35:00+05:30,17197.1,17197.1,17170.6,17181.95,0,17240.73,17264.71,17272.24,17264.31,34.84,28.86,17307.55,17190.5,17170.6,2022-04-22 14:35:00+05:30,NIFTY 50_v1_v2,17137.55,2022-04-26 09:15:00+05:30
926,SELL,2022-04-27 11:30:00+05:30,17047.7,17047.7,17021.9,17024.95,0,17060.42,17085.52,17095.35,17111.26,29.53,32.82,17091.3,17031.7,17021.9,2022-04-27 11:30:00+05:30,NIFTY 50_v1_v2,17122.75,2022-04-28 09:15:00+05:30
927,BUY,2022-04-28 11:30:00+05:30,17137.5,17147.8,17137.0,17144.85,0,17107.89,17088.91,17080.96,17089.35,20.42,67.04,17137.1,17071.2,17147.8,2022-04-28 11:30:00+05:30,NIFTY 50_v1_v2,17225.8,2022-04-29 14:20:00+05:30
928,SELL,2022-04-29 15:15:00+05:30,17072.05,17083.35,17056.75,17065.5,0,17225.81,17276.2,17269.5,17227.51,42.15,20.88,17376.45,17071.15,17056.75,2022-04-29 15:15:00+05:30,NIFTY 50_v1_v2,16024.1,2022-05-13 11:35:00+05:30
929,BUY,2022-05-13 13:10:00+05:30,16050.0,16076.35,16032.4,16076.35,0,16027.84,15986.32,15967.95,16021.98,20.58,67.28,16056.2,15984.0,16076.35,2022-05-13 13:10:00+05:30,NIFTY 50_v1_v2,16023.0,2022-05-13 13:55:00+05:30
930,SELL,2022-05-13 14:15:00+05:30,15935.55,15949.55,15874.95,15874.95,0,16006.13,15995.69,15978.29,16021.12,20.9,23.88,16083.2,15929.05,15874.95,2022-05-13 14:15:00+05:30,NIFTY 50_v1_v2,15945.75,2022-05-17 09:15:00+05:30
931,BUY,2022-05-17 10:15:00+05:30,15987.45,16007.45,15986.65,16007.45,0,15935.96,15904.85,15901.57,15933.69,22.45,71.23,15989.5,15809.15,16007.45,2022-05-17 10:15:00+05:30,NIFTY 50_v1_v2,15923.9,2022-05-19 09:15:00+05:30
932,SELL,2022-05-19 11:15:00+05:30,15927.45,15927.75,15904.35,15904.35,0,15961.53,16060.78,16125.75,16124.11,49.09,27.21,15966.8,15905.3,15904.35,2022-05-19 11:15:00+05:30,NIFTY 50_v1_v2,16071.75,2022-05-20 09:15:00+05:30
933,BUY,2022-05-20 11:00:00+05:30,16174.7,16188.65,16173.75,16186.3,0,16123.72,16032.45,16016.46,16038.89,60.2,78.87,16178.75,16072.3,16188.65,2022-05-20 11:00:00+05:30,NIFTY 50_v1_v2,16213.1,2022-05-23 15:00:00+05:30
934,SELL,2022-05-24 09:55:00+05:30,16176.25,16190.65,16142.55,16142.55,0,16212.4,16259.09,16258.7,16214.65,37.74,31.0,16277.65,16155.6,16142.55,2022-05-24 09:55:00+05:30,NIFTY 50_v1_v2,16218.0,2022-05-24 11:40:00+05:30
935,SELL,2022-05-26 10:45:00+05:30,15944.15,15946.1,15917.4,15923.25,0,16001.35,16035.2,16071.92,16112.9,23.59,24.68,16128.3,15931.05,15917.4,2022-05-26 10:45:00+05:30,NIFTY 50_v1_v2,16094.15,2022-05-26 13:10:00+05:30
936,BUY,2022-05-26 14:50:00+05:30,16151.65,16177.9,16150.2,16175.5,0,16109.9,16064.2,16056.66,16083.04,33.39,70.74,16165.15,16062.0,16177.9,2022-05-26 14:50:00+05:30,NIFTY 50_v1_v2,16543.0,2022-06-01 13:10:00+05:30
937,SELL,2022-06-01 13:40:00+05:30,16505.1,16508.7,16481.5,16481.65,0,16548.59,16575.39,16589.21,16555.91,27.01,23.97,16594.75,16499.05,16481.5,2022-06-01 13:40:00+05:30,NIFTY 50_v1_v2,16542.55,2022-06-02 10:15:00+05:30
938,BUY,2022-06-02 14:00:00+05:30,16610.7,16629.5,16606.4,16626.45,0,16585.15,16563.73,16557.78,16548.13,20.93,65.79,16621.4,16546.2,16629.5,2022-06-02 14:00:00+05:30,NIFTY 50_v1_v2,16612.45,2022-06-03 14:45:00+05:30
939,SELL,2022-06-06 09:15:00+05:30,16530.7,16574.7,16530.7,16565.35,0,16621.98,16660.79,16661.96,16633.06,36.66,26.85,16720.0,16568.5,16530.7,2022-06-06 09:15:00+05:30,NIFTY 50_v1_v2,16601.15,2022-06-06 13:55:00+05:30
940,SELL,2022-06-07 09:15:00+05:30,16469.6,16473.7,16408.9,16410.95,0,16559.58,16564.87,16577.43,16588.25,20.79,19.11,16610.85,16554.25,16408.9,2022-06-07 09:15:00+05:30,NIFTY 50_v1_v2,16492.75,2022-06-08 10:40:00+05:30
941,SELL,2022-06-08 13:05:00+05:30,16440.05,16441.8,16419.8,16421.1,0,16449.4,16436.25,16436.76,16467.59,21.85,39.03,16484.65,16431.8,16419.8,2022-06-08 13:05:00+05:30,NIFTY 50_v1_v2,16413.8,2022-06-09 14:25:00+05:30
942,BUY,2022-06-09 15:00:00+05:30,16454.0,16478.25,16454.0,16476.5,0,16414.45,16389.0,16383.96,16405.92,31.02,81.33,16468.6,16351.25,16478.25,2022-06-09 15:00:00+05:30,NIFTY 50_v1_v2,16308.95,2022-06-10 09:15:00+05:30
943,SELL,2022-06-10 09:25:00+05:30,16309.0,16311.15,16263.75,16265.25,0,16402.72,16393.2,16387.51,16406.22,43.21,23.69,16492.5,16283.45,16263.75,2022-06-10 09:25:00+05:30,NIFTY 50_v1_v2,15844.8,2022-06-16 09:15:00+05:30
944,SELL,2022-06-16 11:20:00+05:30,15654.05,15654.05,15620.35,15630.9,0,15716.21,15733.82,15743.23,15791.95,20.37,26.08,15813.3,15649.6,15620.35,2022-06-16 11:20:00+05:30,NIFTY 50_v1_v2,15480.35,2022-06-21 09:15:00+05:30
945,BUY,2022-06-21 09:45:00+05:30,15472.6,15518.55,15472.6,15515.6,0,15397.36,15351.41,15339.5,15389.72,31.98,75.04,15488.85,15250.2,15518.55,2022-06-21 09:45:00+05:30,NIFTY 50_v1_v2,15482.7,2022-06-22 09:25:00+05:30
946,SELL,2022-06-22 12:35:00+05:30,15448.9,15448.9,15420.85,15431.8,0,15471.98,15504.2,15513.69,15498.28,21.18,33.5,15533.45,15445.8,15420.85,2022-06-22 12:35:00+05:30,NIFTY 50_v1_v2,15497.9,2022-06-23 09:20:00+05:30
947,BUY,2022-06-23 10:10:00+05:30,15565.15,15594.4,15564.35,15592.95,0,15514.02,15483.2,15485.18,15484.18,36.74,75.54,15577.75,15398.0,15594.4,2022-06-23 10:10:00+05:30,NIFTY 50_v1_v2,15478.5,2022-06-23 12:20:00+05:30
948,SELL,2022-06-23 13:05:00+05:30,15433.85,15433.85,15370.2,15375.05,0,15479.33,15506.72,15506.64,15499.02,43.82,23.67,15628.25,15404.3,15370.2,2022-06-23 13:05:00+05:30,NIFTY 50_v1_v2,15507.1,2022-06-23 13:35:00+05:30
949,BUY,2022-06-23 14:40:00+05:30,15551.95,15585.7,15551.95,15585.25,0,15518.23,15510.15,15507.22,15500.23,28.81,63.05,15579.75,15368.45,15585.7,2022-06-23 14:40:00+05:30,NIFTY 50_v1_v2,15725.55,2022-06-28 09:25:00+05:30
950,BUY,2022-06-28 11:35:00+05:30,15774.25,15785.4,15769.3,15781.85,0,15754.9,15778.71,15784.66,15741.06,28.64,61.47,15774.2,15710.45,15785.4,2022-06-28 11:35:00+05:30,NIFTY 50_v1_v2,15698.2,2022-06-29 09:15:00+05:30
951,BUY,2022-06-29 13:30:00+05:30,15821.7,15850.5,15815.8,15842.9,0,15813.8,15799.74,15794.08,15774.27,27.81,64.34,15838.8,15779.7,15850.5,2022-06-29 13:30:00+05:30,NIFTY 50_v1_v2,15783.35,2022-06-29 15:25:00+05:30
952,BUY,2022-06-30 09:20:00+05:30,15854.75,15868.95,15850.3,15864.0,0,15822.58,15816.31,15807.09,15786.1,23.7,62.11,15861.3,15774.5,15868.95,2022-06-30 09:20:00+05:30,NIFTY 50_v1_v2,15775.25,2022-06-30 11:10:00+05:30
953,SELL,2022-06-30 12:10:00+05:30,15777.0,15781.75,15751.85,15754.2,0,15793.6,15807.85,15808.7,15793.93,21.97,34.15,15845.0,15764.15,15751.85,2022-06-30 12:10:00+05:30,NIFTY 50_v1_v2,15795.5,2022-06-30 12:35:00+05:30
954,BUY,2022-06-30 14:10:00+05:30,15822.8,15846.65,15818.0,15846.0,0,15810.21,15804.78,15805.16,15794.71,22.18,61.78,15840.15,15735.55,15846.65,2022-06-30 14:10:00+05:30,NIFTY 50_v1_v2,15788.6,2022-06-30 15:05:00+05:30
955,SELL,2022-07-01 09:15:00+05:30,15703.7,15703.7,15651.35,15686.15,0,15785.17,15797.45,15801.74,15794.66,22.4,23.37,15852.4,15732.05,15651.35,2022-07-01 09:15:00+05:30,NIFTY 50_v1_v2,15733.7,2022-07-01 15:05:00+05:30
956,BUY,2022-07-04 12:05:00+05:30,15762.6,15771.85,15760.6,15771.0,0,15742.01,15720.52,15712.68,15724.52,24.11,67.1,15769.05,15678.4,15771.85,2022-07-04 12:05:00+05:30,NIFTY 50_v1_v2,15843.25,2022-07-05 14:15:00+05:30
957,BUY,2022-07-06 12:50:00+05:30,15939.35,15961.6,15939.3,15951.75,0,15903.21,15894.68,15889.57,15861.53,20.94,69.88,15941.6,15850.85,15961.6,2022-07-06 12:50:00+05:30,NIFTY 50_v1_v2,16127.1,2022-07-12 09:15:00+05:30
958,SELL,2022-07-12 12:20:00+05:30,16112.35,16112.6,16087.9,16088.75,0,16126.95,16145.24,16155.16,16140.8,30.13,23.34,16157.65,16107.4,16087.9,2022-07-12 12:20:00+05:30,NIFTY 50_v1_v2,16134.95,2022-07-12 14:10:00+05:30
959,SELL,2022-07-12 15:10:00+05:30,16076.6,16080.95,16056.3,16056.3,0,16101.12,16113.05,16128.74,16129.42,23.7,32.07,16144.55,16056.65,16056.3,2022-07-12 15:10:00+05:30,NIFTY 50_v1_v2,16127.8,2022-07-13 09:45:00+05:30
960,SELL,2022-07-13 12:55:00+05:30,16037.4,16038.8,16005.3,16016.1,0,16064.82,16081.65,16099.05,16111.62,21.26,23.64,16102.7,16030.75,16005.3,2022-07-13 12:55:00+05:30,NIFTY 50_v1_v2,16022.7,2022-07-15 09:15:00+05:30
961,BUY,2022-07-15 15:00:00+05:30,16016.55,16043.85,16016.55,16043.5,0,15996.95,15979.97,15976.49,15995.85,23.31,69.42,16029.2,15945.1,16043.85,2022-07-15 15:00:00+05:30,NIFTY 50_v1_v2,16590.85,2022-07-25 10:00:00+05:30
962,BUY,2022-07-25 14:20:00+05:30,16653.95,16668.75,16649.15,16664.25,0,16622.29,16619.0,16624.52,16599.03,21.42,73.76,16657.95,16581.55,16668.75,2022-07-25 14:20:00+05:30,NIFTY 50_v1_v2,16553.35,2022-07-26 09:15:00+05:30
963,SELL,2022-07-26 09:35:00+05:30,16536.65,16544.85,16530.3,16533.0,0,16600.83,16615.22,16622.18,16602.37,35.9,24.42,16684.05,16537.75,16530.3,2022-07-26 09:35:00+05:30,NIFTY 50_v1_v2,16552.35,2022-07-27 11:00:00+05:30
964,BUY,2022-07-27 12:50:00+05:30,16560.0,16589.9,16560.0,16588.0,0,16556.81,16541.72,16542.08,16552.83,29.69,66.98,16572.4,16535.9,16589.9,2022-07-27 12:50:00+05:30,NIFTY 50_v1_v2,17250.25,2022-08-04 11:30:00+05:30
965,BUY,2022-08-04 14:50:00+05:30,17336.9,17364.15,17336.9,17354.4,0,17314.25,17321.32,17324.63,17299.2,23.15,60.25,17341.55,17265.2,17364.15,2022-08-04 14:50:00+05:30,NIFTY 50_v1_v2,17871.15,2022-08-19 11:05:00+05:30
966,SELL,2022-08-19 12:20:00+05:30,17791.25,17793.5,17770.15,17770.15,0,17838.9,17881.84,17896.14,17878.73,53.57,23.79,17964.65,17783.35,17770.15,2022-08-19 12:20:00+05:30,NIFTY 50_v1_v2,17615.4,2022-08-23 15:20:00+05:30
967,BUY,2022-08-25 09:15:00+05:30,17679.0,17689.8,17663.65,17672.45,0,17595.0,17580.09,17571.94,17589.29,23.24,78.2,17622.15,17550.05,17689.8,2022-08-25 09:15:00+05:30,NIFTY 50_v1_v2,17633.5,2022-08-25 14:35:00+05:30
968,SELL,2022-08-25 15:10:00+05:30,17564.45,17566.5,17488.95,17498.9,0,17627.34,17655.86,17647.47,17633.54,46.49,16.55,17714.45,17514.55,17488.95,2022-08-25 15:10:00+05:30,NIFTY 50_v1_v2,17652.05,2022-08-26 09:15:00+05:30
969,SELL,2022-08-29 09:15:00+05:30,17188.65,17220.9,17168.25,17190.25,0,17542.01,17576.98,17598.53,17610.74,24.93,14.06,17611.2,17520.15,17168.25,2022-08-29 09:15:00+05:30,NIFTY 50_v1_v2,17464.15,2022-08-30 09:20:00+05:30
970,BUY,2022-08-30 11:05:00+05:30,17528.25,17543.75,17527.7,17541.65,0,17485.03,17432.25,17425.37,17466.29,49.69,79.91,17531.3,17448.6,17543.75,2022-08-30 11:05:00+05:30,NIFTY 50_v1_v2,17566.5,2022-09-01 12:55:00+05:30
971,SELL,2022-09-01 13:55:00+05:30,17511.4,17511.4,17471.5,17472.45,0,17559.01,17592.27,17590.25,17566.99,29.67,18.83,17619.35,17508.2,17471.5,2022-09-01 13:55:00+05:30,NIFTY 50_v1_v2,17563.25,2022-09-01 15:25:00+05:30
972,BUY,2022-09-02 14:00:00+05:30,17591.95,17608.45,17591.3,17608.4,0,17580.16,17564.85,17562.76,17558.36,21.85,68.12,17597.4,17551.55,17608.45,2022-09-02 14:00:00+05:30,NIFTY 50_v1_v2,17557.95,2022-09-02 14:45:00+05:30
973,BUY,2022-09-05 09:30:00+05:30,17594.8,17632.2,17591.55,17631.55,0,17576.01,17570.26,17566.87,17561.52,26.2,64.83,17623.45,17518.85,17632.2,2022-09-05 09:30:00+05:30,NIFTY 50_v1_v2,17614.6,2022-09-06 10:20:00+05:30
974,SELL,2022-09-07 11:10:00+05:30,17552.1,17552.1,17538.55,17538.55,0,17572.34,17607.59,17628.35,17627.04,33.11,31.35,17592.8,17541.65,17538.55,2022-09-07 11:10:00+05:30,NIFTY 50_v1_v2,17630.4,2022-09-07 12:15:00+05:30
975,BUY,2022-09-08 09:20:00+05:30,17733.75,17769.2,17733.7,17767.95,0,17646.81,17629.78,17627.31,17625.56,21.95,81.0,17765.1,17599.0,17769.2,2022-09-08 09:20:00+05:30,NIFTY 50_v1_v2,17863.95,2022-09-14 09:15:00+05:30
976,BUY,2022-09-14 12:05:00+05:30,17996.1,18007.2,17995.3,18007.2,0,17965.55,17976.02,17987.59,17962.26,21.33,67.6,17996.9,17903.05,18007.2,2022-09-14 12:05:00+05:30,NIFTY 50_v1_v2,17980.45,2022-09-14 15:10:00+05:30
977,SELL,2022-09-15 10:40:00+05:30,17933.35,17940.1,17915.35,17915.35,0,17986.65,18008.17,18010.1,17989.52,29.48,30.99,18095.4,17931.95,17915.35,2022-09-15 10:40:00+05:30,NIFTY 50_v1_v2,17805.4,2022-09-20 09:15:00+05:30
978,BUY,2022-09-20 09:45:00+05:30,17822.6,17850.3,17821.85,17847.45,0,17726.25,17673.99,17663.17,17707.12,31.72,77.71,17832.85,17587.45,17850.3,2022-09-20 09:45:00+05:30,NIFTY 50_v1_v2,17786.55,2022-09-21 09:40:00+05:30
979,SELL,2022-09-21 11:50:00+05:30,17749.1,17756.2,17712.6,17713.55,0,17780.3,17803.67,17802.36,17787.64,27.11,24.47,17820.3,17739.75,17712.6,2022-09-21 11:50:00+05:30,NIFTY 50_v1_v2,17775.35,2022-09-21 13:45:00+05:30
980,SELL,2022-09-22 09:15:00+05:30,17609.65,17636.9,17583.3,17623.6,0,17722.84,17741.18,17758.76,17766.09,21.75,23.99,17793.9,17707.75,17583.3,2022-09-22 09:15:00+05:30,NIFTY 50_v1_v2,17705.55,2022-09-22 14:00:00+05:30
981,SELL,2022-09-22 15:05:00+05:30,17649.8,17650.2,17616.7,17623.4,0,17660.36,17650.21,17667.03,17699.68,22.58,39.61,17722.65,17629.25,17616.7,2022-09-22 15:05:00+05:30,NIFTY 50_v1_v2,16945.15,2022-09-30 10:40:00+05:30
982,BUY,2022-09-30 12:20:00+05:30,17002.45,17025.05,17002.45,17019.65,0,16960.63,16916.46,16906.3,16943.91,28.52,71.91,17008.3,16907.7,17025.05,2022-09-30 12:20:00+05:30,NIFTY 50_v1_v2,16986.65,2022-10-03 09:35:00+05:30
983,SELL,2022-10-03 14:30:00+05:30,16930.75,16933.0,16907.75,16909.45,0,16966.61,16992.41,16998.41,16995.46,26.22,31.14,17046.25,16919.2,16907.75,2022-10-03 14:30:00+05:30,NIFTY 50_v1_v2,17174.9,2022-10-04 09:15:00+05:30
984,BUY,2022-10-04 10:00:00+05:30,17220.7,17248.7,17220.4,17245.6,0,17100.18,17038.14,17018.23,17005.37,49.31,76.47,17235.7,16855.6,17248.7,2022-10-04 10:00:00+05:30,NIFTY 50_v1_v2,17255.45,2022-10-07 10:55:00+05:30
985,BUY,2022-10-07 14:45:00+05:30,17305.2,17327.85,17302.05,17327.7,0,17290.56,17284.05,17289.55,17264.21,21.1,68.87,17311.6,17248.95,17327.85,2022-10-07 14:45:00+05:30,NIFTY 50_v1_v2,17095.1,2022-10-10 09:15:00+05:30
986,SELL,2022-10-10 13:55:00+05:30,17193.65,17196.15,17172.15,17172.15,0,17210.56,17202.2,17214.87,17225.4,21.6,39.61,17279.9,17188.9,17172.15,2022-10-10 13:55:00+05:30,NIFTY 50_v1_v2,17223.0,2022-10-10 14:45:00+05:30
987,SELL,2022-10-11 09:50:00+05:30,17180.55,17180.7,17154.7,17155.55,0,17199.55,17202.15,17209.83,17220.14,20.1,35.69,17261.7,17167.0,17154.7,2022-10-11 09:50:00+05:30,NIFTY 50_v1_v2,17210.65,2022-10-11 12:05:00+05:30
988,SELL,2022-10-11 12:40:00+05:30,17126.1,17127.9,17103.95,17113.1,0,17166.0,17175.64,17188.28,17204.49,21.11,29.96,17213.35,17115.7,17103.95,2022-10-11 12:40:00+05:30,NIFTY 50_v1_v2,17119.2,2022-10-12 14:40:00+05:30
989,SELL,2022-10-13 09:35:00+05:30,17085.05,17085.05,17065.3,17065.65,0,17099.1,17086.71,17087.27,17114.24,21.87,38.22,17141.65,17070.4,17065.3,2022-10-13 09:35:00+05:30,NIFTY 50_v1_v2,17074.9,2022-10-13 14:40:00+05:30
990,BUY,2022-10-14 12:00:00+05:30,17306.0,17328.2,17303.8,17327.6,0,17290.74,17226.17,17163.48,17131.79,37.22,71.08,17311.65,17252.0,17328.2,2022-10-14 12:00:00+05:30,NIFTY 50_v1_v2,17146.55,2022-10-17 09:15:00+05:30
991,BUY,2022-10-17 10:20:00+05:30,17239.05,17249.45,17229.2,17248.85,0,17194.75,17213.23,17204.47,17174.54,34.2,62.54,17240.35,17098.95,17249.45,2022-10-17 10:20:00+05:30,NIFTY 50_v1_v2,17453.3,2022-10-20 09:15:00+05:30
992,BUY,2022-10-20 15:05:00+05:30,17550.2,17559.95,17550.2,17558.85,0,17519.85,17507.64,17503.38,17477.09,21.62,68.76,17554.35,17468.75,17559.95,2022-10-20 15:05:00+05:30,NIFTY 50_v1_v2,17531.0,2022-10-21 14:25:00+05:30
993,BUY,2022-10-24 18:15:00+05:30,17736.35,17776.5,17733.45,17768.4,0,17594.32,17599.49,17589.7,17553.47,34.88,78.39,17611.85,17521.25,17776.5,2022-10-24 18:15:00+05:30,NIFTY 50_v1_v2,17657.95,2022-10-27 14:35:00+05:30
994,BUY,2022-10-27 15:00:00+05:30,17659.6,17716.5,17659.6,17716.15,0,17685.39,17695.0,17695.93,17672.18,21.29,60.99,17712.9,17654.7,17716.5,2022-10-27 15:00:00+05:30,NIFTY 50_v1_v2,18022.3,2022-11-03 09:15:00+05:30
995,SELL,2022-11-03 12:30:00+05:30,18040.85,18043.3,18027.7,18027.95,0,18051.33,18063.51,18071.82,18052.06,22.06,35.4,18096.55,18029.8,18027.7,2022-11-03 12:30:00+05:30,NIFTY 50_v1_v2,18050.2,2022-11-03 13:40:00+05:30
996,BUY,2022-11-04 15:00:00+05:30,18077.6,18104.25,18075.3,18099.7,0,18065.94,18055.88,18052.7,18048.57,23.18,75.98,18082.5,18042.05,18104.25,2022-11-04 15:00:00+05:30,NIFTY 50_v1_v2,18074.25,2022-11-07 13:25:00+05:30
997,BUY,2022-11-07 14:15:00+05:30,18126.3,18140.6,18125.5,18138.7,0,18113.63,18117.25,18107.77,18088.49,20.04,60.57,18135.4,18064.9,18140.6,2022-11-07 14:15:00+05:30,NIFTY 50_v1_v2,18144.8,2022-11-09 14:40:00+05:30
998,SELL,2022-11-10 09:30:00+05:30,18061.35,18063.35,18027.8,18029.85,0,18126.86,18156.89,18161.58,18142.85,29.62,22.28,18212.0,18044.35,18027.8,2022-11-10 09:30:00+05:30,NIFTY 50_v1_v2,18270.2,2022-11-11 09:15:00+05:30
999,BUY,2022-11-11 11:40:00+05:30,18309.9,18323.8,18309.9,18321.3,0,18293.59,18219.23,18163.97,18136.12,46.43,72.13,18319.65,18281.3,18323.8,2022-11-11 11:40:00+05:30,NIFTY 50_v1_v2,18284.65,2022-11-15 11:05:00+05:30
1000,BUY,2022-11-15 15:10:00+05:30,18397.35,18410.15,18397.35,18406.6,0,18351.39,18335.09,18327.26,18302.85,20.38,79.14,18397.8,18309.0,18410.15,2022-11-15 15:10:00+05:30,NIFTY 50_v1_v2,18360.3,2022-11-17 11:10:00+05:30
1001,BUY,2022-11-17 13:35:00+05:30,18399.7,18409.1,18398.6,18406.65,0,18388.73,18384.56,18383.12,18366.89,23.21,66.88,18404.15,18359.6,18409.1,2022-11-17 13:35:00+05:30,NIFTY 50_v1_v2,18369.8,2022-11-17 15:05:00+05:30
1002,SELL,2022-11-18 09:35:00+05:30,18324.85,18326.05,18306.9,18312.8,0,18353.6,18370.43,18376.6,18367.55,23.68,31.05,18406.1,18313.05,18306.9,2022-11-18 09:35:00+05:30,NIFTY 50_v1_v2,18322.55,2022-11-18 15:10:00+05:30
1003,SELL,2022-11-21 09:20:00+05:30,18210.55,18222.8,18181.75,18182.7,0,18262.05,18263.97,18285.41,18311.1,28.28,31.5,18327.35,18202.3,18181.75,2022-11-21 09:20:00+05:30,NIFTY 50_v1_v2,18223.8,2022-11-22 12:15:00+05:30
1004,BUY,2022-11-22 15:20:00+05:30,18248.5,18254.25,18244.45,18253.45,0,18225.57,18214.63,18207.8,18221.58,21.22,72.82,18253.3,18197.6,18254.25,2022-11-22 15:20:00+05:30,NIFTY 50_v1_v2,18728.15,2022-12-02 09:25:00+05:30
1005,SELL,2022-12-02 11:25:00+05:30,18693.45,18695.5,18680.6,18684.4,0,18709.83,18743.83,18756.28,18726.88,45.09,30.76,18721.15,18690.0,18680.6,2022-12-02 11:25:00+05:30,NIFTY 50_v1_v2,18700.75,2022-12-05 12:20:00+05:30
1006,SELL,2022-12-06 09:20:00+05:30,18617.45,18617.45,18584.1,18584.1,0,18666.99,18666.27,18671.37,18681.38,21.03,29.28,18723.6,18600.65,18584.1,2022-12-06 09:20:00+05:30,NIFTY 50_v1_v2,18651.55,2022-12-06 15:10:00+05:30
1007,SELL,2022-12-09 11:15:00+05:30,18554.25,18555.0,18538.1,18540.9,0,18576.0,18587.79,18590.66,18600.37,33.03,31.25,18635.3,18548.35,18538.1,2022-12-09 11:15:00+05:30,NIFTY 50_v1_v2,18536.15,2022-12-13 09:15:00+05:30
1008,BUY,2022-12-13 10:55:00+05:30,18536.6,18546.05,18535.55,18543.35,0,18522.79,18504.04,18499.4,18516.07,29.19,65.64,18539.9,18491.7,18546.05,2022-12-13 10:55:00+05:30,NIFTY 50_v1_v2,18579.65,2022-12-15 09:30:00+05:30
1009,SELL,2022-12-15 10:10:00+05:30,18577.65,18578.25,18559.1,18565.1,0,18605.85,18631.01,18630.01,18607.22,47.84,23.17,18676.35,18570.2,18559.1,2022-12-15 10:10:00+05:30,NIFTY 50_v1_v2,18407.6,2022-12-19 14:55:00+05:30
1010,SELL,2022-12-20 09:15:00+05:30,18340.3,18351.35,18310.85,18324.4,0,18388.95,18371.37,18366.51,18397.11,36.43,31.69,18431.25,18352.25,18310.85,2022-12-20 09:15:00+05:30,NIFTY 50_v1_v2,18333.9,2022-12-20 14:50:00+05:30
1011,BUY,2022-12-21 09:15:00+05:30,18435.15,18463.5,18435.15,18451.65,0,18352.66,18313.99,18308.07,18336.05,39.89,82.14,18404.65,18262.1,18463.5,2022-12-21 09:15:00+05:30,NIFTY 50_v1_v2,18329.05,2022-12-21 12:10:00+05:30
1012,SELL,2022-12-21 12:50:00+05:30,18289.65,18291.5,18273.75,18274.25,0,18324.72,18338.35,18333.24,18343.0,24.71,29.58,18387.05,18279.95,18273.75,2022-12-21 12:50:00+05:30,NIFTY 50_v1_v2,18014.55,2022-12-26 14:15:00+05:30
1013,BUY,2022-12-26 14:55:00+05:30,18071.85,18083.5,18066.35,18081.0,0,18031.95,17998.02,17980.74,18016.02,32.97,79.25,18075.9,17974.0,18083.5,2022-12-26 14:55:00+05:30,NIFTY 50_v1_v2,17994.85,2022-12-26 15:10:00+05:30
1014,BUY,2022-12-27 09:15:00+05:30,18089.8,18114.4,18065.0,18112.8,0,18032.18,18006.02,17987.22,18016.98,28.48,69.44,18083.5,17978.5,18114.4,2022-12-27 09:15:00+05:30,NIFTY 50_v1_v2,18017.6,2022-12-27 09:35:00+05:30
1015,BUY,2022-12-27 13:50:00+05:30,18092.65,18109.75,18092.65,18108.2,0,18062.16,18046.72,18027.21,18028.71,22.43,72.22,18096.15,18014.85,18109.75,2022-12-27 13:50:00+05:30,NIFTY 50_v1_v2,18029.25,2022-12-29 09:15:00+05:30
1016,SELL,2022-12-29 10:05:00+05:30,18015.45,18015.7,17995.3,17997.3,0,18058.43,18094.56,18099.1,18084.55,36.81,26.48,18163.2,18004.3,17995.3,2022-12-29 10:05:00+05:30,NIFTY 50_v1_v2,18068.5,2022-12-29 13:45:00+05:30
1017,BUY,2022-12-29 14:35:00+05:30,18090.75,18103.0,18081.2,18101.4,0,18070.0,18057.89,18063.86,18066.79,30.71,70.96,18097.45,18016.45,18103.0,2022-12-29 14:35:00+05:30,NIFTY 50_v1_v2,18088.05,2022-12-30 15:00:00+05:30
1018,BUY,2023-01-03 13:50:00+05:30,18209.55,18220.5,18209.55,18217.0,0,18197.39,18198.58,18193.5,18177.86,25.07,62.23,18210.65,18162.5,18220.5,2023-01-03 13:50:00+05:30,NIFTY 50_v1_v2,18174.15,2023-01-04 09:35:00+05:30
1019,SELL,2023-01-04 11:05:00+05:30,18118.3,18118.3,18094.15,18097.45,0,18148.96,18175.44,18185.55,18180.08,35.64,28.65,18238.65,18114.0,18094.15,2023-01-04 11:05:00+05:30,NIFTY 50_v1_v2,17969.2,2023-01-09 09:15:00+05:30
1020,BUY,2023-01-09 10:05:00+05:30,18068.05,18077.15,18066.25,18072.45,0,17973.07,17925.46,17929.82,17972.56,40.2,80.79,18070.6,17821.1,18077.15,2023-01-09 10:05:00+05:30,NIFTY 50_v1_v2,18005.65,2023-01-09 13:45:00+05:30
