,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,entry_price,from,symbol,exit_price,to
806,SELL,2022-04-26 12:45:00+05:30,17142.45,17143.05,17095.85,17104.1,0,17145.13,17119.64,17101.03,17121.91,26.88,35.13,17178.05,17125.0,17095.85,2022-04-26 12:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,17125.35,2022-04-26 13:25:00+05:30
807,SELL,2022-04-27 11:30:00+05:30,17047.7,17047.7,17021.9,17024.95,0,17060.42,17085.52,17095.35,17111.26,29.53,32.82,17091.3,17031.7,17021.9,2022-04-27 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,17122.75,2022-04-28 09:15:00+05:30
808,BUY,2022-04-28 11:45:00+05:30,17144.5,17164.35,17144.5,17163.6,0,17119.19,17095.94,17085.04,17091.16,24.09,71.76,17152.15,17071.2,17164.35,2022-04-28 11:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,17225.8,2022-04-29 14:20:00+05:30
809,SELL,2022-05-04 10:15:00+05:30,17018.3,17018.3,17007.2,17010.85,0,17039.43,17038.63,17064.67,17103.91,25.23,39.6,17129.25,17017.5,17007.2,2022-05-04 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,16024.1,2022-05-13 11:35:00+05:30
810,SELL,2022-05-13 14:15:00+05:30,15935.55,15949.55,15874.95,15874.95,0,16006.13,15995.69,15978.29,16021.12,20.9,23.88,16083.2,15929.05,15874.95,2022-05-13 14:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,15945.75,2022-05-17 09:15:00+05:30
811,BUY,2022-05-17 10:50:00+05:30,16081.85,16092.9,16069.85,16091.05,0,15999.21,15942.44,15921.98,15942.05,33.67,81.22,16085.2,15856.2,16092.9,2022-05-17 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v2,15923.9,2022-05-19 09:15:00+05:30
812,SELL,2022-05-19 11:15:00+05:30,15927.45,15927.75,15904.35,15904.35,0,15961.53,16060.78,16125.75,16124.11,49.09,27.21,15966.8,15905.3,15904.35,2022-05-19 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,16071.75,2022-05-20 09:15:00+05:30
813,BUY,2022-05-20 13:20:00+05:30,16211.0,16224.55,16205.05,16222.7,0,16178.0,16129.46,16084.62,16072.14,30.24,69.13,16216.0,16116.1,16224.55,2022-05-20 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,16213.1,2022-05-23 15:00:00+05:30
814,BUY,2022-05-24 11:40:00+05:30,16180.85,16219.3,16180.85,16218.0,0,16173.83,16204.67,16225.39,16204.43,25.94,62.12,16188.75,16117.6,16219.3,2022-05-24 11:40:00+05:30,NIFTY 50_ema_adx_rsi_v2,16185.55,2022-05-24 12:05:00+05:30
815,SELL,2022-05-26 10:45:00+05:30,15944.15,15946.1,15917.4,15923.25,0,16001.35,16035.2,16071.92,16112.9,23.59,24.68,16128.3,15931.05,15917.4,2022-05-26 10:45:00+05:30,NIFTY 50_ema_adx_rsi_v2,16094.15,2022-05-26 13:10:00+05:30
816,BUY,2022-05-27 09:15:00+05:30,16296.6,16328.85,16275.95,16282.8,0,16158.45,16099.63,16076.69,16091.37,33.96,78.86,16203.4,16063.8,16328.85,2022-05-27 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,16543.0,2022-06-01 13:10:00+05:30
817,SELL,2022-06-01 14:25:00+05:30,16479.1,16479.1,16456.25,16456.25,0,16509.15,16547.79,16572.0,16549.81,36.43,29.16,16585.9,16462.8,16456.25,2022-06-01 14:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,16542.55,2022-06-02 10:15:00+05:30
818,BUY,2022-06-02 14:00:00+05:30,16610.7,16629.5,16606.4,16626.45,0,16585.15,16563.73,16557.78,16548.13,20.93,65.79,16621.4,16546.2,16629.5,2022-06-02 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,16612.45,2022-06-03 14:45:00+05:30
819,SELL,2022-06-07 09:15:00+05:30,16469.6,16473.7,16408.9,16410.95,0,16559.58,16564.87,16577.43,16588.25,20.79,19.11,16610.85,16554.25,16408.9,2022-06-07 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,16492.75,2022-06-08 10:40:00+05:30
820,SELL,2022-06-08 13:05:00+05:30,16440.05,16441.8,16419.8,16421.1,0,16449.4,16436.25,16436.76,16467.59,21.85,39.03,16484.65,16431.8,16419.8,2022-06-08 13:05:00+05:30,NIFTY 50_ema_adx_rsi_v2,16413.8,2022-06-09 14:25:00+05:30
821,SELL,2022-06-10 09:15:00+05:30,16283.95,16315.15,16283.45,16308.95,0,16428.49,16402.04,16391.6,16408.62,42.45,27.93,16492.5,16363.75,16283.45,2022-06-10 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,15844.8,2022-06-16 09:15:00+05:30
822,SELL,2022-06-16 11:20:00+05:30,15654.05,15654.05,15620.35,15630.9,0,15716.21,15733.82,15743.23,15791.95,20.37,26.08,15813.3,15649.6,15620.35,2022-06-16 11:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,15480.35,2022-06-21 09:15:00+05:30
823,BUY,2022-06-21 10:20:00+05:30,15550.1,15586.45,15546.55,15580.75,0,15477.69,15401.23,15367.64,15400.87,44.38,77.9,15569.35,15275.1,15586.45,2022-06-21 10:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,15482.7,2022-06-22 09:25:00+05:30
824,SELL,2022-06-22 13:20:00+05:30,15413.9,15420.7,15391.35,15398.75,0,15441.04,15479.11,15498.53,15491.7,26.66,28.74,15502.5,15408.0,15391.35,2022-06-22 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,15497.9,2022-06-23 09:20:00+05:30
825,BUY,2022-06-23 10:55:00+05:30,15595.9,15608.7,15595.0,15607.45,0,15560.22,15515.87,15502.63,15493.38,44.29,71.96,15602.75,15412.75,15608.7,2022-06-23 10:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,15478.5,2022-06-23 12:20:00+05:30
826,BUY,2022-06-23 13:55:00+05:30,15559.95,15579.75,15557.85,15571.6,0,15490.2,15499.54,15501.99,15497.12,38.09,65.29,15563.8,15368.45,15579.75,2022-06-23 13:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,15725.55,2022-06-28 09:25:00+05:30
827,BUY,2022-06-28 11:35:00+05:30,15774.25,15785.4,15769.3,15781.85,0,15754.9,15778.71,15784.66,15741.06,28.64,61.47,15774.2,15710.45,15785.4,2022-06-28 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v2,15698.2,2022-06-29 09:15:00+05:30
828,BUY,2022-06-29 13:30:00+05:30,15821.7,15850.5,15815.8,15842.9,0,15813.8,15799.74,15794.08,15774.27,27.81,64.34,15838.8,15779.7,15850.5,2022-06-29 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,15783.35,2022-06-29 15:25:00+05:30
829,BUY,2022-06-30 09:20:00+05:30,15854.75,15868.95,15850.3,15864.0,0,15822.58,15816.31,15807.09,15786.1,23.7,62.11,15861.3,15774.5,15868.95,2022-06-30 09:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,15775.25,2022-06-30 11:10:00+05:30
830,BUY,2022-06-30 13:30:00+05:30,15807.65,15831.1,15805.65,15830.75,0,15791.78,15797.23,15801.77,15792.22,22.68,61.49,15820.1,15735.55,15831.1,2022-06-30 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,15788.6,2022-06-30 15:05:00+05:30
831,SELL,2022-07-01 09:40:00+05:30,15663.2,15663.2,15629.45,15637.75,0,15742.58,15776.0,15790.14,15789.08,32.74,24.83,15852.4,15651.35,15629.45,2022-07-01 09:40:00+05:30,NIFTY 50_ema_adx_rsi_v2,15733.7,2022-07-01 15:05:00+05:30
832,BUY,2022-07-04 13:00:00+05:30,15782.5,15792.9,15777.4,15790.95,0,15761.48,15738.19,15723.97,15729.22,20.39,69.29,15782.7,15722.8,15792.9,2022-07-04 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,15843.25,2022-07-05 14:15:00+05:30
833,BUY,2022-07-06 12:50:00+05:30,15939.35,15961.6,15939.3,15951.75,0,15903.21,15894.68,15889.57,15861.53,20.94,69.88,15941.6,15850.85,15961.6,2022-07-06 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v2,16127.1,2022-07-12 09:15:00+05:30
834,SELL,2022-07-12 12:50:00+05:30,16087.45,16088.05,16071.85,16077.5,0,16111.88,16134.35,16148.29,16138.1,31.29,26.86,16148.3,16082.55,16071.85,2022-07-12 12:50:00+05:30,NIFTY 50_ema_adx_rsi_v2,16134.95,2022-07-12 14:10:00+05:30
835,SELL,2022-07-12 15:10:00+05:30,16076.6,16080.95,16056.3,16056.3,0,16101.12,16113.05,16128.74,16129.42,23.7,32.07,16144.55,16056.65,16056.3,2022-07-12 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,16127.8,2022-07-13 09:45:00+05:30
836,SELL,2022-07-13 12:55:00+05:30,16037.4,16038.8,16005.3,16016.1,0,16064.82,16081.65,16099.05,16111.62,21.26,23.64,16102.7,16030.75,16005.3,2022-07-13 12:55:00+05:30,NIFTY 50_ema_adx_rsi_v2,16022.7,2022-07-15 09:15:00+05:30
837,BUY,2022-07-18 09:15:00+05:30,16151.4,16198.3,16146.65,16180.65,0,16034.45,16000.56,15987.67,16000.45,35.04,86.44,16066.45,15950.7,16198.3,2022-07-18 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,16590.85,2022-07-25 10:00:00+05:30
838,BUY,2022-07-25 14:20:00+05:30,16653.95,16668.75,16649.15,16664.25,0,16622.29,16619.0,16624.52,16599.03,21.42,73.76,16657.95,16581.55,16668.75,2022-07-25 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v2,16553.35,2022-07-26 09:15:00+05:30
839,SELL,2022-07-26 10:10:00+05:30,16518.25,16518.25,16506.0,16512.05,0,16562.24,16593.25,16609.56,16597.2,48.5,22.28,16674.2,16514.0,16506.0,2022-07-26 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,16552.35,2022-07-27 11:00:00+05:30
840,BUY,2022-07-27 13:30:00+05:30,16596.35,16614.25,16596.35,16613.9,0,16580.33,16557.42,16550.48,16556.36,32.7,72.24,16605.3,16543.8,16614.25,2022-07-27 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,17250.25,2022-08-04 11:30:00+05:30
841,BUY,2022-08-04 14:50:00+05:30,17336.9,17364.15,17336.9,17354.4,0,17314.25,17321.32,17324.63,17299.2,23.15,60.25,17341.55,17265.2,17364.15,2022-08-04 14:50:00+05:30,NIFTY 50_ema_adx_rsi_v2,17871.15,2022-08-19 11:05:00+05:30
842,SELL,2022-08-19 12:25:00+05:30,17769.7,17773.65,17742.65,17744.7,0,17829.93,17876.46,17893.14,17877.4,55.29,20.55,17964.65,17770.15,17742.65,2022-08-19 12:25:00+05:30,NIFTY 50_ema_adx_rsi_v2,17615.4,2022-08-23 15:20:00+05:30
843,BUY,2022-08-25 09:30:00+05:30,17694.45,17707.25,17688.7,17705.85,0,17621.05,17593.09,17579.09,17592.41,30.99,82.48,17702.55,17556.35,17707.25,2022-08-25 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,17633.5,2022-08-25 14:35:00+05:30
844,SELL,2022-08-29 09:15:00+05:30,17188.65,17220.9,17168.25,17190.25,0,17542.01,17576.98,17598.53,17610.74,24.93,14.06,17611.2,17520.15,17168.25,2022-08-29 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v2,17464.15,2022-08-30 09:20:00+05:30
845,BUY,2022-08-30 12:10:00+05:30,17569.85,17583.0,17569.3,17582.0,0,17537.52,17481.83,17454.74,17476.88,55.68,77.41,17572.15,17482.25,17583.0,2022-08-30 12:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,17566.5,2022-09-01 12:55:00+05:30
846,BUY,2022-09-02 14:00:00+05:30,17591.95,17608.45,17591.3,17608.4,0,17580.16,17564.85,17562.76,17558.36,21.85,68.12,17597.4,17551.55,17608.45,2022-09-02 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v2,17557.95,2022-09-02 14:45:00+05:30
847,BUY,2022-09-05 09:30:00+05:30,17594.8,17632.2,17591.55,17631.55,0,17576.01,17570.26,17566.87,17561.52,26.2,64.83,17623.45,17518.85,17632.2,2022-09-05 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v2,17614.6,2022-09-06 10:20:00+05:30
848,SELL,2022-09-07 11:10:00+05:30,17552.1,17552.1,17538.55,17538.55,0,17572.34,17607.59,17628.35,17627.04,33.11,31.35,17592.8,17541.65,17538.55,2022-09-07 11:10:00+05:30,NIFTY 50_ema_adx_rsi_v2,17630.4,2022-09-07 12:15:00+05:30
